Unnamed: 0.1,Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
136,418,Mimosa By Kupinda Women's Crepe Saree Kanjivaram Style Sarees sarees sarees Color:Gold (4107-283-2D-GLD-BGRN),974,MIMOSA,Maroon,WomensSarees,Looks different from the pictures.,https://www.amazon.in/Mimosa-Womens-Crepe-Blouse-4107-283-2D-Gld-Bgrn_Gold/dp/B07582FFJ1/,https://images-na.ssl-images-amazon.com/images/I/41eYLaA5x7L.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BVGw8eBoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41MFVsLIAtL.jpg|https://images-na.ssl-images-amazon.com/images/I/51AuT0FYFBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IXqwqm4SL.jpg,look different picture,0,0
137,419,Max Women's Plain Regular Fit Top (MINA10B_Malibu L),784,Max,Grey,WomensTops,Perfect!,https://www.amazon.in/Max-Womens-Plain-Regular-MINA10B_Malibu_L/dp/B07VDGKLN7/,https://images-na.ssl-images-amazon.com/images/I/411qc1zlW5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31T0Gk23%2BJL.jpg|https://images-na.ssl-images-amazon.com/images/I/31olQJH0yrL.jpg|https://images-na.ssl-images-amazon.com/images/I/41T7NH0S%2BuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YpmVuBkML.jpg|https://images-na.ssl-images-amazon.com/images/I/31Lwxp-M-nL.jpg,perfect,1,1
138,428,Sheknows Orange & Yellow Chanderi Embroidered salwar suit With Woven Botton & Dupatta,370,Sheknows,Maroon Beige,WomensEthnicUnstitchedFabric,"Exceeded my expectations, very pleased.",https://www.amazon.in/Sheknows-Cotton-Embroiderd-Patiala-Material/dp/B07NCX95W7/,https://images-na.ssl-images-amazon.com/images/I/41Dj-UahjZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IAqLzhTpL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Z%2BfndjyFL.jpg,exceeded expectation pleased,1,1
139,430,Zaradeep Navy Blue Colour Cotton Anarkali Kurti for Women-,379,Zaradeep,Morpich,WomensKurtasKurtis,"Excellent product, will buy again.",https://www.amazon.in/Zaradeep-Colour-Cotton-Anarkali-Women/dp/B07YF31J77/,https://images-na.ssl-images-amazon.com/images/I/41o1xljtp4L.jpg|https://images-na.ssl-images-amazon.com/images/I/417rWH17xFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BHD5SA%2B9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZhEV1LeTL.jpg,excellent product buy,1,1
140,431,Rofolo Women's Cotton Silk Saree with Blouse Piece(H Grey Navy_Grey And Navy_6 Yards),999,ROFOLO,Denim Blue,WomensSarees,"Stylish and affordable, great buy.",https://www.amazon.in/Rofolo-Womens-Cotton-Blouse-Navy_Grey/dp/B081DNXTZS/,https://images-na.ssl-images-amazon.com/images/I/412txzTEc-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41pjSmv0WxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41tnIzDgvdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41A1b%2Ban%2BUL.jpg,stylish affordable great buy,1,1
141,434,CIDA Women's Cotton Rayon Full Slevees Ankle Length Kurta,192,RF Designer,Orange,WomensKurtasKurtis,"Well-made and durable, worth the price.",https://www.amazon.in/CIDA-Womens-Cotton-Slevees-Length/dp/B07VBSCF6H/,https://images-na.ssl-images-amazon.com/images/I/31pnmTcgg8L.jpg|https://images-na.ssl-images-amazon.com/images/I/31aXL8AWa2L.jpg|https://images-na.ssl-images-amazon.com/images/I/31pzwhTlk5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41nGIOAjbfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41t%2B9sMOqtL.jpg|https://images-na.ssl-images-amazon.com/images/I/31n9yIQMMXL.jpg,wellmade durable worth price,1,1
142,438,Fast Fashions Women's Embroidered Taffeta Silk Semi Stitched Anarkali Gown (Free Size) (Purple),849,Fast Fashions,Orange Black,WomensEthnicGowns,"Exceeded my expectations, very pleased.",https://www.amazon.in/Fast-Fashions-Embroidered-Stitched-Anarkali/dp/B07Y5LBQ25/,https://images-na.ssl-images-amazon.com/images/I/51mGycaY-sL.jpg|https://images-na.ssl-images-amazon.com/images/I/31LhAznM5pL.jpg|https://images-na.ssl-images-amazon.com/images/I/51mGycaY-sL.jpg|https://images-na.ssl-images-amazon.com/images/I/31LhAznM5pL.jpg,exceeded expectation pleased,1,1
143,439,ABOF Women's Plain Regular fit T-Shirt,475,ABOF,Peacock Blue,WomensT_Shirts,Love it!,https://www.amazon.in/ABOF-Regular-T-Shirt-BOS19AWWWTE2665462_Dusty-Pink_Large/dp/B07R98L743/,https://images-na.ssl-images-amazon.com/images/I/41XFFLpnxML.jpg|https://images-na.ssl-images-amazon.com/images/I/310DDDcT5kL.jpg|https://images-na.ssl-images-amazon.com/images/I/31007EP3vTL.jpg|https://images-na.ssl-images-amazon.com/images/I/41JGo7Woj4L.jpg|https://images-na.ssl-images-amazon.com/images/I/31BcEVEBBOL.jpg,love,1,1
144,440,AHALYAA Women's Poly Silk Straight Kurti (Yellow),403,Ahalyaa,Blue,WomensKurtasKurtis,"Excellent product, will buy again.",https://www.amazon.in/AHALYAA-AHKUPSFP-571-S-Womens-Kurta-AHKUPSFP-571-S_Yellow_Small/dp/B077HWLS4S/,https://images-na.ssl-images-amazon.com/images/I/41VMk-YHMAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Xccuo0vvL.jpg|https://images-na.ssl-images-amazon.com/images/I/31PYPxNVSRL.jpg|https://images-na.ssl-images-amazon.com/images/I/31VZv1WxqmL.jpg|https://images-na.ssl-images-amazon.com/images/I/31AHrulFMtL.jpg|https://images-na.ssl-images-amazon.com/images/I/51dTRh9R0RL.jpg|https://images-na.ssl-images-amazon.com/images/I/51KSo7wmxQL.jpg,excellent product buy,1,1
145,442,Vastram By Sapnaa Full Bell Sleeve Round Neck Cotton A Line Green Kurta/Kurti & Embroided Jacket with Gotta Patti for Women's/Girl's,750,Vastram By Sapnaa,Light Blue,WomensKurtasKurtis,"Exactly as described, very satisfied.",https://www.amazon.in/Vastram-Sapnaa-Sleeve-Cotton-Embroided/dp/B07RKWYVVW/,https://images-na.ssl-images-amazon.com/images/I/31xZsINYKIL.jpg|https://images-na.ssl-images-amazon.com/images/I/31tGqE%2B2%2BcL.jpg|https://images-na.ssl-images-amazon.com/images/I/31IFWGcYYAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41AhhTJU5JL.jpg|https://images-na.ssl-images-amazon.com/images/I/31az6ADGPuL.jpg|https://images-na.ssl-images-amazon.com/images/I/31W-x1j1bYL.jpg,exactly described satisfied,1,1
146,447,Kalt Women's Full Sleeves V-Neck Acrylic Sweater (Mustard),1395,Kalt,Off-White,WomensPulloverSweaters,Great addition to my wardrobe.,https://www.amazon.in/Kalt-Sleeves-Acrylic-Sweater-Mustard/dp/B07RSJNM4K/,https://images-na.ssl-images-amazon.com/images/I/41cYxrHmqkL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YM7-CLHML.jpg|https://images-na.ssl-images-amazon.com/images/I/41-kLQZoYaL.jpg|https://images-na.ssl-images-amazon.com/images/I/31PWJWlRpoL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yLGl9HkjL.jpg,great addition wardrobe,1,1
147,450,Karigari by Unlimited Women's A-Line Kurta,249,dPois,Rose Gold and Maroon,WomensKurtasKurtis,Awful!,https://www.amazon.in/Karigari-Unlimited-276686074-CREAM-XXL/dp/B07DWJ2R9X/,https://images-na.ssl-images-amazon.com/images/I/31PyXVfhlLL.jpg|https://images-na.ssl-images-amazon.com/images/I/31JZ7T1r0IL.jpg|https://images-na.ssl-images-amazon.com/images/I/31llS3AGbCL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Eh1V56gaL.jpg|https://images-na.ssl-images-amazon.com/images/I/31amR%2BG%2BoSL.jpg,awful,-1,-1
148,457,Salwar Studio Womens Cotton Unstitched Salwar Suit Dress Material (Sp-717 _Navy Blue & White _Free Size),749,DnVeens,gazri,WomensEthnicUnstitchedFabric,Fabric shrinks after washing.,https://www.amazon.in/Salwar-Studio-Womens-Unstitched-Material/dp/B00TYKZPN4/,https://images-na.ssl-images-amazon.com/images/I/41h7Umoj7EL.jpg,fabric shrink washing,0,0
149,458,Rain And Rainbow Women's Straight Kurta,399,Moony Monk Design Studio Pvt Ltd,Yellow,WomensKurtasKurtis,"Amazing fit, looks great!",https://www.amazon.in/Rain-Rainbow-Straight-3801-15-25-25_TURQ_X-Large/dp/B00VM8N740/,https://images-na.ssl-images-amazon.com/images/I/41bWuMcRXzL.jpg|https://images-na.ssl-images-amazon.com/images/I/41cBBtI-m2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Po49ZHOBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51y9iFpKHVL.jpg|https://images-na.ssl-images-amazon.com/images/I/413RRUe9AVL.jpg,amazing fit look great,1,1
150,460,NxtSkin Women's Printed Cotton Maxi Dress Free Size,639,NxtSkin,Dark Blue,WomensEthnicUnstitchedFabric,"Perfect for the season, very chic.",https://www.amazon.in/NxtSkin-Womens-Printed-Cotton-Dress/dp/B07L7SJ6SJ/,https://images-na.ssl-images-amazon.com/images/I/413-4wnCKwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41B4kBn5R-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41kxFsihWcL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ppNN9pXJL.jpg,perfect season chic,1,1
151,461,ADA Handmade Lucknow Chikankari Casual Wear Cotton Kurti Kurta (A294513_Grey),573,Ada,YELLOW,WomensKurtasKurtis,Fast shipping and great service.,https://www.amazon.in/ADA-Handmade-Lucknow-Chikankari-A294513_Grey/dp/B07DRJF92Q/,https://images-na.ssl-images-amazon.com/images/I/41kL-r-GeZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31nEN0gEvWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CzhmyalpL.jpg|https://images-na.ssl-images-amazon.com/images/I/510WeyyqwcL.jpg,fast shipping great service,1,1
152,463,Marks & Spencer Women's Thermal Top,279,Dollger1,Bright Blue,WomensThermalTops,Fabric shrinks after washing.,https://www.amazon.in/Marks-Spencer-Thermal-T61-9123_Bright/dp/B07ZD5JRRD/,https://images-na.ssl-images-amazon.com/images/I/31Oi1FcyxHL.jpg|https://images-na.ssl-images-amazon.com/images/I/31sBQF%2Bf23L.jpg|https://images-na.ssl-images-amazon.com/images/I/31oGudwD4yL.jpg|https://images-na.ssl-images-amazon.com/images/I/41VvWCj56hL.jpg|https://images-na.ssl-images-amazon.com/images/I/513jFcD7jpL.jpg,fabric shrink washing,0,0
153,467,Indi Bargain Womens Cotton Dress Material,1823,Indi Bargain,Pink,WomensEthnicUnstitchedFabric,Fast shipping and great service.,https://www.amazon.in/Indi-Bargain-Womens-Material-118Black_Black_Free/dp/B012MDIJ5U/,https://images-na.ssl-images-amazon.com/images/I/31tFv3LUcKL.jpg|https://images-na.ssl-images-amazon.com/images/I/410v9NwPtuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qf2jX8mGL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZeS-S%2BZDL.jpg,fast shipping great service,1,1
154,468,RICHLEY Black Gold Print Jacket Cotton Kurti,1399,RICHLEY,Grey- Black & White Striped,WomensKurtasKurtis,"Too tight, uncomfortable fit.",https://www.amazon.in/RICHLEY-Womens-Cotton-Jacket-XX-Large/dp/B07N2TJCP7/,https://images-na.ssl-images-amazon.com/images/I/31B5%2Bi6-sTL.jpg|https://images-na.ssl-images-amazon.com/images/I/41JQjM-WXrL.jpg|https://images-na.ssl-images-amazon.com/images/I/316Kj6xL1iL.jpg|https://images-na.ssl-images-amazon.com/images/I/51MDpgneHHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ggAvkkMhL.jpg,tight uncomfortable fit,-1,-1
155,469,1 Stop Fashion georgette with blouse piece Saree (815CT_ Pink & Beige_ One Size),325,1 Stop Fashion,Red,WomensSarees,"Fantastic quality, will purchase more.",https://www.amazon.in/Stop-Fashion-georgette-blouse-815CT_/dp/B07TYLN6Q2/,https://images-na.ssl-images-amazon.com/images/I/41r6yqUFEoL.jpg,fantastic quality purchase,1,1
156,470,W for Woman Women's Cotton Straight Kurta,389,R-Bitts,Men's Black,WomensKurtasKurtis,Terrible!,https://www.amazon.in/Woman-Womens-Straight-Kurta-19FEW11542-211283_White_16/dp/B07LDKP5QT/,https://images-na.ssl-images-amazon.com/images/I/31-ttX45gyL.jpg|https://images-na.ssl-images-amazon.com/images/I/312aDxdImTL.jpg|https://images-na.ssl-images-amazon.com/images/I/31UkHN%2BbZWL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ovp803YCL.jpg|https://images-na.ssl-images-amazon.com/images/I/318SClbnb9L.jpg|https://images-na.ssl-images-amazon.com/images/I/31CI0Czb8iL.jpg,terrible,-1,-1
157,472,IndiaCarvan Kutch Embroidered Bandhani Cotton Dress material women,899,LondonHouze,Royal Blue and Orange,WomensEthnicUnstitchedFabric,"Size runs a bit small, order one size up.",https://www.amazon.in/IndiaCarvan-Embroidered-Bandhani-Cotton-material/dp/B07NPQVW6G/,https://images-na.ssl-images-amazon.com/images/I/415V1iCEA0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41-Xl4RFdnL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HIqj84%2BNL.jpg,size run bit small order one size,-1,-1
158,473,Neevov Women's Round Neck Cotton Pink T-Shirt,612,NEEVOV,Light Emerald,WomensT_Shirts,"Comfortable and stylish, love it!",https://www.amazon.in/Neevov-Womens-Round-Cotton-T-Shirt/dp/B00WX2FZ12/,https://images-na.ssl-images-amazon.com/images/I/41fWoOOu87L.jpg,comfortable stylish love,1,1
159,477,Blissta Women's Modal Dress Material,1150,Blissta,Orange,WomensEthnicUnstitchedFabric,"Material feels cheap, not worth the price.",https://www.amazon.in/Blissta-Womens-Cream-Chanderi-Salwar/dp/B07D13CTGZ/,https://images-na.ssl-images-amazon.com/images/I/41vR3n7XA%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HCWunQccL.jpg,material feel cheap worth price,1,1
160,479,Varanga Yellow Embroidered straight kurta,316,Varanga,Green,WomensKurtasKurtis,"Fits like a glove, very flattering.",https://www.amazon.in/Varanga-Womens-Straight-Kurta-KFF-VAR119110-XL_Yellow_X-Large/dp/B07MXJCFN9/,https://images-na.ssl-images-amazon.com/images/I/31FSnZsA5lL.jpg|https://images-na.ssl-images-amazon.com/images/I/31k4hwtfDZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31GMI0bAVwL.jpg|https://images-na.ssl-images-amazon.com/images/I/51KhIzaJ1xL.jpg,fit like glove flattering,1,1
161,481,"APRATIM Women's Cotton Unstitched Dress Material for Ethnic Salwaar Kameez Dupatta (SL01134,Multicolour,Free Size)",1299,APRATIM,Kalamata,WomensEthnicUnstitchedFabric,"Exactly as described, very satisfied.",https://www.amazon.in/Apratim-Salwaar-Dupatta-Material-Unstiched/dp/B075PQ56MW/,https://images-na.ssl-images-amazon.com/images/I/41rNJqZkQgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HPB6s5h0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41aL1xyVX6L.jpg|https://images-na.ssl-images-amazon.com/images/I/51NviGyvCWL.jpg,exactly described satisfied,1,1
162,487,"Neo Garments Women's Cotton T Shirt - Pack of 2 - (Black, White)/(Size: S-32, M-34, L-36, XL-38, 2XL-40, 3XL-42).",179,Neo Garments,Turquoise,WomensT_Shirts,"Fantastic quality, will purchase more.",https://www.amazon.in/Neo-Garments-Womens-Cotton-Shirt/dp/B01N0YID6G/,https://images-na.ssl-images-amazon.com/images/I/41zunwEOjmL.jpg|https://images-na.ssl-images-amazon.com/images/I/31GS9bgEW5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31kMx6Nw%2BbL.jpg|https://images-na.ssl-images-amazon.com/images/I/411aDYOfXZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31x3YNiDEsL.jpg|https://images-na.ssl-images-amazon.com/images/I/311c-zA696L.jpg,fantastic quality purchase,1,1
163,489,ANNI DESIGNER Women's Black & White Color Crepe Print Straight Calf Length Kurti(Krishna Black-White_Free Size),735,ANNI DESIGNER,Ivory-Lycra,WomensKurtasKurtis,"Color is not as expected, but overall good.",https://www.amazon.in/ANNI-DESIGNER-Straight-Krishna-Black-White-S_Free/dp/B07VQS8XDX/,https://images-na.ssl-images-amazon.com/images/I/41segL7AmjL.jpg|https://images-na.ssl-images-amazon.com/images/I/41QhgEuwrbL.jpg|https://images-na.ssl-images-amazon.com/images/I/61l4wfVdH1L.jpg|https://images-na.ssl-images-amazon.com/images/I/61eBhrA2eWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rKv7ylAUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41siuksgPFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XKw9SwveL.jpg,color expected overall good,1,1
164,498,Vahni Women's Cotton Silk Saree With Blouse Piece Material (blue),440,Vahni,White,WomensSarees,"Exceeded my expectations, very pleased.",https://www.amazon.in/Vahni-Womens-Saree-Blouse-Jds_06/dp/B07D5L58RZ/,https://images-na.ssl-images-amazon.com/images/I/51yd6ZhytmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51K1DsZNjwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Wr-E4vbxL.jpg|https://images-na.ssl-images-amazon.com/images/I/31v%2BxxXcHbL.jpg,exceeded expectation pleased,1,1
165,500,Akshar Store Mysore Art Silk Saree With Blouse Piece,2054,AKSHAR STORE,Red,WomensSarees,"Good value for money, happy with it.",https://www.amazon.in/Akshar-Mysore-Blouse-Mayuri-Saree_Red_Free/dp/B07M7L68P4/,https://images-na.ssl-images-amazon.com/images/I/416W0%2B01C1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51gXw7-dULL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YZFQ%2B8h4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41E%2BqG8%2BoLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Um2NDN4-L.jpg,good value money happy,1,1
166,503,"Frenchtrendz Womens's Cotton Spandex Legging Churidar Pull On (Skin, XS-4XL)",699,Frenchtrendz,Purple,WomensChuridarSalwarBottoms,"Material feels cheap, not worth the price.",https://www.amazon.in/Frenchtrendz-Spandex-Churidar-Legging-XXX-large/dp/B00ZZRXBFE/,https://images-na.ssl-images-amazon.com/images/I/31jDT5q3J2L.jpg|https://images-na.ssl-images-amazon.com/images/I/31NWo14SQ3L.jpg|https://images-na.ssl-images-amazon.com/images/I/31XXDJU7HjL.jpg|https://images-na.ssl-images-amazon.com/images/I/31%2BCde6SJdL.jpg|https://images-na.ssl-images-amazon.com/images/I/319tZHm6gsL.jpg,material feel cheap worth price,1,1
167,507,Amazon Brand - Tavasya Women's Chudidar Bottom,298,Zero Garments,Beige,WomensChuridarSalwarBottoms,Soft fabric and vibrant color.,https://www.amazon.in/Amazon-Brand-Chudidar-LEGP02BEM1_Beige-Maroon_M/dp/B07TLC3QKF/,https://images-na.ssl-images-amazon.com/images/I/41hmNmQWfBL.jpg|https://images-na.ssl-images-amazon.com/images/I/31n3jNMn1uL.jpg|https://images-na.ssl-images-amazon.com/images/I/31arNW4cRCL.jpg|https://images-na.ssl-images-amazon.com/images/I/31s0SpCiMmL.jpg|https://images-na.ssl-images-amazon.com/images/I/31COuf97csL.jpg|https://images-na.ssl-images-amazon.com/images/I/41MkSueSeUL.jpg,soft fabric vibrant color,1,1
168,511,Meher Impex Blue Crepe Printed Long Frock,2203,Meher,Grey,WomensKurtasKurtis,Looks different from the pictures.,https://www.amazon.in/Meher-Impex-Womens-Crepe-Printed/dp/B07VMGV1MQ/,https://images-na.ssl-images-amazon.com/images/I/41pcNoRx5sL.jpg|https://images-na.ssl-images-amazon.com/images/I/41S68zNZuBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hQFwE64ZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZolxegwbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qETmA%2B5XL.jpg,look different picture,0,0
169,515,GULMOHAR JAIPUR Women's Cotton Printed Anarkali Kurta,599,GULMOHAR JAIPUR,Grey,WomensKurtasKurtis,Excellent!,https://www.amazon.in/GULMOHAR-JAIPUR-Womens-Printed-Anarkali/dp/B07Q37P9XK/,https://images-na.ssl-images-amazon.com/images/I/51VN6kLmmpL.jpg|https://images-na.ssl-images-amazon.com/images/I/51tgYuPD52L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZeZOqPdBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51IlRdUakuL.jpg|https://images-na.ssl-images-amazon.com/images/I/61W%2BSB6uFML.jpg,excellent,1,1
170,516,Max Women Pullover,999,Max,True Blue Aop-3,WomensPulloverSweaters,"Stylish and affordable, great buy.",https://www.amazon.in/Max-W18SWTP03-Womens-Pullover-W18SWTP03_Black_Medium/dp/B07VM1KRZV/,https://images-na.ssl-images-amazon.com/images/I/413zyA2alAL.jpg|https://images-na.ssl-images-amazon.com/images/I/31NokVyMOqL.jpg|https://images-na.ssl-images-amazon.com/images/I/412WjcNCuBL.jpg|https://images-na.ssl-images-amazon.com/images/I/31510Nl7pQL.jpg,stylish affordable great buy,1,1
171,518,"Women's Cotton Dress Material (ab 123, Pink and Green, Free Size)",129,Generic,Navy Blue,WomensEthnicUnstitchedFabric,"Too tight, uncomfortable fit.",https://www.amazon.in/Womens-Cotton-Dress-Material-Green/dp/B07YL24QKQ/,https://images-na.ssl-images-amazon.com/images/I/41K8doL8uGL.jpg,tight uncomfortable fit,-1,-1
172,522,Ligalz Women's Turquoise Cotton Saree,231,Ligalz,Red,WomensSarees,Fast shipping and great service.,https://www.amazon.in/Ligalz-Womens-Turquoise-Cotton-Saree/dp/B07JJ9R9RP/,https://images-na.ssl-images-amazon.com/images/I/41OZvt1F96L.jpg,fast shipping great service,1,1
173,529,Zaributi Rayon Semi Patiala Combo Pack Of 2,299,Zaributi,Multicolor,WomensChuridarSalwarBottoms,"Fantastic quality, will purchase more.",https://www.amazon.in/Zaributi-Rayon-Semi-Patiala-Combo/dp/B01MUE1MQC/,https://images-na.ssl-images-amazon.com/images/I/51npWW%2ByI8L.jpg|https://images-na.ssl-images-amazon.com/images/I/51eh%2BJ1HzlL.jpg|https://images-na.ssl-images-amazon.com/images/I/41WCWAcuItL.jpg|https://images-na.ssl-images-amazon.com/images/I/415XgGfYWjL.jpg,fantastic quality purchase,1,1
