Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
4417,Van Heusen Men's Plain Slim Fit Cotton Casual Shirt,1345,Van Heusen Sport,Sea Blue,MensCasualShirts,"Exactly as described, very satisfied.",https://www.amazon.in/Van-Heusen-Sport-Cotton-VSSF517S007807_Blue_40/dp/B077QHBCX8/,https://images-na.ssl-images-amazon.com/images/I/41mzb1T%2BPfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41s0ZmKWskL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Kbk5K36FL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YxLH3YI5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ylKPEv3zL.jpg,exactly described satisfied,1,1
4440,Pepe Jeans London Men's Casual Shirt,735,nayrah,Pink,MensCasualShirts,Fantastic!,https://www.amazon.in/Pepe-Jeans-London-Casual-8907557218877_PIMW100068_Large_Blue/dp/B01MY2N256/,https://images-na.ssl-images-amazon.com/images/I/41UctDM1lzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51odLLvVGJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Z3wH1Qp%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41E4xK8RQrL.jpg,fantastic,1,1
4473,United Colors of Benetton Men's Checkered Slim fit Casual Shirt,297,Navaksha,Red,MensCasualShirts,"Good value for money, happy with it.",https://www.amazon.in/United-Colors-Benetton-Checkered-19P5MR15U008I_902_Pink_S/dp/B07L5VY3NN/,https://images-na.ssl-images-amazon.com/images/I/41YOtnURIvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lBByfT8ZL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PQW-otebL.jpg|https://images-na.ssl-images-amazon.com/images/I/31iF8JIySUL.jpg|https://images-na.ssl-images-amazon.com/images/I/51jSk12si9L.jpg,good value money happy,1,1
4477,Peter England Men's Printed Slim Fit Casual Shirt,998,British Terminal,Lightpink,MensCasualShirts,"Comfortable and stylish, love it!",https://www.amazon.in/Peter-England-Printed-Casual-JSF318003822_Grey_40/dp/B077ZL8F1H/,https://images-na.ssl-images-amazon.com/images/I/517bE5maayL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FABD7MhZL.jpg|https://images-na.ssl-images-amazon.com/images/I/617IvbqqoKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ijEVYngpL.jpg,comfortable stylish love,1,1
4482,Arrow Jeans Men's Solid Slim Fit Casual Shirt,899,Dollar Club,Green,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Arrow-Jeans-Casual-AJVSH1890_Lt-Pink_40/dp/B07BQB9KK9/,https://images-na.ssl-images-amazon.com/images/I/41UbIJVyPVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fbsAFihDL.jpg|https://images-na.ssl-images-amazon.com/images/I/414ZEwTK%2B7L.jpg|https://images-na.ssl-images-amazon.com/images/I/31XvG2z46ML.jpg,lovely texture feel luxurious,1,1
4506,John Miller Men's Checkered Slim Fit Cotton Casual Shirt,1954,John Miller,Grey,MensCasualShirts,"Excellent product, will buy again.",https://www.amazon.in/John-Miller-Checkered-Cotton-1VS12662_Grey_39/dp/B0794PMMH2/,https://images-na.ssl-images-amazon.com/images/I/41OK6lAzV5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41a8gQX9lAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41PcfnVTvmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41gkH6sd%2BmL.jpg,excellent product buy,1,1
4525,Pacman Navy Blue Slim Fit Cotton Kurta Styled Mens Shirt SHFS0100,877,Pacman,Pink,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/Pacman-Cotton-Styled-Trendy-SHFS0100/dp/B07FP5M72P/,https://images-na.ssl-images-amazon.com/images/I/41UDTEUPKqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-eMuGmekL.jpg|https://images-na.ssl-images-amazon.com/images/I/418zinVEacL.jpg|https://images-na.ssl-images-amazon.com/images/I/3175eRaxbAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vKqvBmF0L.jpg,exceeded expectation pleased,1,1
4551,Denim Jeans for Men Regular Fit Stretchable,999,Generic,Ocean Depth Prints,MensJeans,"Exceeded my expectations, very pleased.",https://www.amazon.in/Denim-Jeans-Regular-Stretchable-Blue/dp/B08338FSBM/,https://images-na.ssl-images-amazon.com/images/I/31GNfFrKjqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41GyuYe-g1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41KYALuTB%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51N1NC9TAKL.jpg,exceeded expectation pleased,1,1
4618,Arrow Sports Men's Checkered Regular fit Casual Shirt,1846,Arrow Sports,Navy Blue,MensCasualShirts,"Material feels cheap, not worth the price.",https://www.amazon.in/Arrow-Sports-Checkered-Regular-ASXSH1504_Pink_39/dp/B07L8B73TW/,https://images-na.ssl-images-amazon.com/images/I/51petwua4ML.jpg|https://images-na.ssl-images-amazon.com/images/I/51JDTY2svZL.jpg|https://images-na.ssl-images-amazon.com/images/I/51StInWGVJL.jpg|https://images-na.ssl-images-amazon.com/images/I/41U%2ByKblVGL.jpg,material feel cheap worth price,1,1
4641,Parx Men's Solid Slim fit Casual Shirt,762,Dillinger,Green,MensCasualShirts,"Perfect for the season, very chic.",https://www.amazon.in/Parx-Solid-Casual-XMSS09476-R4_Medium-Red_40/dp/B07W2Z9N3S/,https://images-na.ssl-images-amazon.com/images/I/418cM44XmsL.jpg|https://images-na.ssl-images-amazon.com/images/I/41e-suaOfbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41s02UrdcxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41xNzm3HWYL.jpg|https://images-na.ssl-images-amazon.com/images/I/31%2B7WuxokoL.jpg|https://images-na.ssl-images-amazon.com/images/I/51EZwWKe7FL.jpg,perfect season chic,1,1
4659,Arrow Sport Men's Casual Shirt,1189,Arrow Sport,GREY,MensCasualShirts,"Good value for money, happy with it.",https://www.amazon.in/Arrow-Sport-Casual-Shirt-8907378741875_ARES0865A_39_Red/dp/B01LZ79A0I/,https://images-na.ssl-images-amazon.com/images/I/41%2BnAY%2B2K-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41LfkqKFnkL.jpg|https://images-na.ssl-images-amazon.com/images/I/51gVkgzahvL.jpg|https://images-na.ssl-images-amazon.com/images/I/31jxUbJ1lCL.jpg,good value money happy,1,1
4677,US Polo Association Men's Solid Regular fit Casual Shirt,1793,Boxy Concepts,Royal Blue,MensCasualShirts,Excellent!,https://www.amazon.in/US-Polo-Association-Regular-UFSH0525_Blue/dp/B07L6P45DL/,https://images-na.ssl-images-amazon.com/images/I/31TBl8EPpOL.jpg|https://images-na.ssl-images-amazon.com/images/I/31jkkbgKp4L.jpg|https://images-na.ssl-images-amazon.com/images/I/31zcdQmS8XL.jpg|https://images-na.ssl-images-amazon.com/images/I/31g7XkeIM7L.jpg|https://images-na.ssl-images-amazon.com/images/I/21jOptZjNuL.jpg,excellent,1,1
4688,Peter England Men's Printed Slim Fit Cotton Casual Shirt,758,Navsari Cotton Mills,Orange,MensCasualShirts,"Very trendy, received many compliments.",https://www.amazon.in/Peter-England-Printed-Casual-ESH617000403_White_39/dp/B077HV18BG/,https://images-na.ssl-images-amazon.com/images/I/41hUqIlghKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Y4yM0esCL.jpg|https://images-na.ssl-images-amazon.com/images/I/51rM0u3sLvL.jpg|https://images-na.ssl-images-amazon.com/images/I/31m%2BDZ8-6bL.jpg,trendy received many compliment,1,1
4737,Dazzio Men's Slim Fit Cotton Casual Shirt (Please Refer Size Chart),344,dazzio,Red,MensCasualShirts,"Comfortable and stylish, love it!",https://www.amazon.in/dazzio-Cotton-Casual-DZSH0134_Grey_40-Please/dp/B013ET2Q82/,https://images-na.ssl-images-amazon.com/images/I/41M3pDHSu1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41c0oIIuBwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41r2jyeXaWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41F6AcUqcVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41F6AcUqcVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41xm1eoMosL.jpg,comfortable stylish love,1,1
4882,SHOWOFF Mens Yellow Checkered Casual Shirt,864,SHOWOFF,Navy Blue,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/SHOWOFF-Cotton-Sleeves-Checks-Yellow/dp/B075L812QC/,https://images-na.ssl-images-amazon.com/images/I/4161cm0oqyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41azCQSGx-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41okOgpc-kL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qXYa1r%2BtL.jpg,exceeded expectation pleased,1,1
4888,Urbano Fashion Men's Slim Fit Jeans,279,Urbano Fashion,Black,MensJeans,"Disappointed, poor quality.",https://www.amazon.in/Urbano-Fashion-Mens-Jeans-hps-black-32-fba/dp/B074KY4DS4/,https://images-na.ssl-images-amazon.com/images/I/41HfQr-i2yL.jpg|https://images-na.ssl-images-amazon.com/images/I/41WZ6qblr6L.jpg|https://images-na.ssl-images-amazon.com/images/I/41stDgqtJ9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41grkFqSS0L.jpg|https://images-na.ssl-images-amazon.com/images/I/418QjhInAfL.jpg,disappointed poor quality,-1,-1
4955,John Players Men's Casual Shirt,899,Great Eastern,Midnight Black,MensCasualShirts,"Design is outdated, not stylish.",https://www.amazon.in/John-Players-Casual-Shirt-8907349067232_ZCMWSHS170069005_44_Placid/dp/B01N1PCRCV/,https://images-na.ssl-images-amazon.com/images/I/315cqYo%2BlHL.jpg|https://images-na.ssl-images-amazon.com/images/I/31YMz3TP4uL.jpg|https://images-na.ssl-images-amazon.com/images/I/31cNPWOUXkL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Q3bFf5UfL.jpg,design outdated stylish,1,1
4985,Yepme Men's Cotton Shirts - YPMSHRT1235-$P,949,MixMatchy,Pink & Green,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Yepme-Mens-Pink-Cotton-Shirts/dp/B01JIUA0R0/,https://images-na.ssl-images-amazon.com/images/I/51Upzm%2BxJVL.jpg|https://images-na.ssl-images-amazon.com/images/I/51aja-rcsOL.jpg|https://images-na.ssl-images-amazon.com/images/I/41SaL9-invL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ahSrGtwHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41a6swnxE6L.jpg,soft fabric vibrant color,1,1
4990,ABOF Men's Slim Fit Jeans,549,ABOF,Black,MensJeans,Price is too high for the quality.,https://www.amazon.in/ABOF-Mens-Slim-Jeans-BOA19AMCWJS5055100_Black_36/dp/B07Y1TSXHR/,https://images-na.ssl-images-amazon.com/images/I/311-vBjmPXL.jpg|https://images-na.ssl-images-amazon.com/images/I/31g5eWNn2IL.jpg|https://images-na.ssl-images-amazon.com/images/I/31h6iNsmsXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FrQ660xtL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rWE2Fk%2BSL.jpg|https://images-na.ssl-images-amazon.com/images/I/41GIxuJeAQL.jpg|https://images-na.ssl-images-amazon.com/images/I/31VJ1p0jmqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51pnB6kytUL.jpg,price high quality,1,1
5007,Jack & Jones Men's Casual Shirt,599,NPET,Olive Night,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Jack-Jones-Casual-Shirt-5713235798127_1824387007Fanfare_Large/dp/B01LW1X4GH/,https://images-na.ssl-images-amazon.com/images/I/41E0hZ0GJeL.jpg|https://images-na.ssl-images-amazon.com/images/I/41A8crXTM2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41DjvkQC0lL.jpg|https://images-na.ssl-images-amazon.com/images/I/51o17NeQlFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IRB032gLL.jpg|https://images-na.ssl-images-amazon.com/images/I/416%2B8VUOWhL.jpg|https://images-na.ssl-images-amazon.com/images/I/51GmkYcGMwL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lIO8E4ShL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XPB-4hd8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41LrHPtg6HL.jpg,lovely texture feel luxurious,1,1
5029,"Campus Sutra Men's Checkered Regular Fit Casual Shirt (AZ17SHRT_MNCHK_M_PLN_AZ_Charcoal,Grey_L)",1299,Campus Sutra,Screaming Pink,MensCasualShirts,Great addition to my wardrobe.,https://www.amazon.in/Campus-Sutra-Casual-Shirt-AZ17SHRT_MNCHK_M_PLN_CHGR_AZ_S/dp/B075L6VLPV/,https://images-na.ssl-images-amazon.com/images/I/51B0w-wGLcL.jpg|https://images-na.ssl-images-amazon.com/images/I/51I4xs2j95L.jpg|https://images-na.ssl-images-amazon.com/images/I/51X7EIMATGL.jpg|https://images-na.ssl-images-amazon.com/images/I/61bf1D1MExL.jpg,great addition wardrobe,1,1
5044,Flying Machine Men's Starred Regular fit Casual Shirt,134,Pink Platinum,Charcoal Melange + Blue Saphire,MensCasualShirts,Excellent!,https://www.amazon.in/Flying-Machine-Starred-FMSH8642_Beige_XL-FS/dp/B07LGBHRPY/,https://images-na.ssl-images-amazon.com/images/I/51NQeV8hByL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ALgZ3zNJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51LJhSW76yL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VAlcHJGVL.jpg|https://images-na.ssl-images-amazon.com/images/I/413OQKCJMeL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yGLbchP1L.jpg,excellent,1,1
5047,Lee X-Line Men's Slim fit Casual Shirt,879,NYFASHION101,Light Green,MensCasualShirts,Love it!,https://www.amazon.in/Lee-X-Line-Checkered-Casual-L41175CB0XLN_Jsw-Green_S/dp/B07WF1NPBD/,https://images-na.ssl-images-amazon.com/images/I/31fDZ4M8TeL.jpg|https://images-na.ssl-images-amazon.com/images/I/31NsFxQxStL.jpg|https://images-na.ssl-images-amazon.com/images/I/31nibdG5haL.jpg|https://images-na.ssl-images-amazon.com/images/I/315sgP87WfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41c7ocV0%2BRL.jpg,love,1,1
5069,RUF & TUF Men's Slim Fit Jeans,549,RUF & TUF,Black,MensJeans,"Comfortable and stylish, love it!",https://www.amazon.in/RUF-TUF-Jeans-RTJN2004_Dark-Blue_34/dp/B07XGL8G6G/,https://images-na.ssl-images-amazon.com/images/I/41XbWU1q9QL.jpg|https://images-na.ssl-images-amazon.com/images/I/414XyhN8fQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IJO5t%2BiRL.jpg|https://images-na.ssl-images-amazon.com/images/I/51H45Lm8rfL.jpg|https://images-na.ssl-images-amazon.com/images/I/51oAAkurRAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XIdd0-OvL.jpg|https://images-na.ssl-images-amazon.com/images/I/31cFThLzKOL.jpg|https://images-na.ssl-images-amazon.com/images/I/61Rn%2BHAxX3L.jpg,comfortable stylish love,1,1
5077,Parx Checkered Slim Fit Cutaway Collar Full Sleeve Shirts,980,SHEHNAI,Green,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Parx-Cotton-Checkered-Cutaway-Collar/dp/B07P43NFW1/,https://images-na.ssl-images-amazon.com/images/I/41jvh6l6ebL.jpg|https://images-na.ssl-images-amazon.com/images/I/41zgGrB5XwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aXELw7pyL.jpg|https://images-na.ssl-images-amazon.com/images/I/312XroMB%2BHL.jpg,soft fabric vibrant color,1,1
5083,Arrow Sports Men's Solid Slim Fit Casual Shirt,1495,Arrow Sports,Sky Blue,MensCasualShirts,"Very trendy, received many compliments.",https://www.amazon.in/Arrow-Sports-Solid-Casual-ASWSH1874_Red_44/dp/B07F5M8LND/,https://images-na.ssl-images-amazon.com/images/I/41P7NGNUMgL.jpg|https://images-na.ssl-images-amazon.com/images/I/31zo6PHlmVL.jpg|https://images-na.ssl-images-amazon.com/images/I/412HgVvmqWL.jpg|https://images-na.ssl-images-amazon.com/images/I/31sGOm6xtrL.jpg,trendy received many compliment,1,1
5095,Lee Men's Fit Regular Straight Leg Jean,366,VGANG,Tobacco,MensJeans,"Exactly as described, very satisfied.",https://www.amazon.in/Lee-Mens-Regular-Straight-Lyons/dp/B07227CZJL/,https://images-na.ssl-images-amazon.com/images/I/318IVTSmNjL.jpg|https://images-na.ssl-images-amazon.com/images/I/31IK36x%2B1oL.jpg|https://images-na.ssl-images-amazon.com/images/I/310lgRyp4IL.jpg,exactly described satisfied,1,1
5101,Peter England Men's Printed Slim Fit Cotton Casual Shirt,1071,UniqChoice,White,MensCasualShirts,"Perfect for the season, very chic.",https://www.amazon.in/Peter-England-Printed-Cotton-ESF617000395_Whitewithblue_40/dp/B077HRMP39/,https://images-na.ssl-images-amazon.com/images/I/41IOD8HYtcL.jpg|https://images-na.ssl-images-amazon.com/images/I/41PVvKagTLL.jpg|https://images-na.ssl-images-amazon.com/images/I/51sqAGKSzGL.jpg|https://images-na.ssl-images-amazon.com/images/I/31uoVTo61ZL.jpg,perfect season chic,1,1
5153,Diverse Men's Relaxed Fit Jeans,848,Stonehouse Collection,Yellow,MensJeans,"Very trendy, received many compliments.",https://www.amazon.in/Diverse-Relaxed-Jeans-DCMDT03RC13L04-43B_Indigo-Blue_36W/dp/B07Q9S2NTC/,https://images-na.ssl-images-amazon.com/images/I/316bDGv1doL.jpg|https://images-na.ssl-images-amazon.com/images/I/31CxV0J2u%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IYOU4Q72L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZJNHtRXtL.jpg|https://images-na.ssl-images-amazon.com/images/I/414L6uA9e3L.jpg|https://images-na.ssl-images-amazon.com/images/I/31p1WZ0WP3L.jpg,trendy received many compliment,1,1
5169,Diverse Men's Solid Regular Fit Casual Shirt (Combo Pack of 2),499,Levi's,Yellow,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/Diverse-Solid-Regular-Casual-DCMCFCMRC17L03-1_Multicolor_X-Large/dp/B07G95FDCL/,https://images-na.ssl-images-amazon.com/images/I/41w8bdcUG9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Sa1EgHlbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41t9YAZQlsL.jpg|https://images-na.ssl-images-amazon.com/images/I/51qhEoSQ1DL.jpg|https://images-na.ssl-images-amazon.com/images/I/31kUBvQCCBL.jpg,exceeded expectation pleased,1,1
5210,Parx Printed Cotton White Slim Fit Cutaway Collar Full Sleeve Shirt,249,SA Company,Potent Purple,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/Parx-Printed-Cotton-Cutaway-Collar/dp/B07ML63GG5/,https://images-na.ssl-images-amazon.com/images/I/41GyxYryNwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CIsyl5Y%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41U5Pz-Ii6L.jpg|https://images-na.ssl-images-amazon.com/images/I/31tTuoQ%2BNpL.jpg,exceeded expectation pleased,1,1
5237,"Classic Polo Men's Half Sleeve Cotton Formal Shirt (Pink, 3XL)",1399,Classic Polo,Black/Gold,MensCasualShirts,"Amazing fit, looks great!",https://www.amazon.in/Classic-Polo-Sleeve-Cotton-Formal/dp/B07CHMJFPM/,https://images-na.ssl-images-amazon.com/images/I/41q26yk6KsL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pwKsUbwhL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aW-vxXcvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41gsSHu4FtL.jpg|https://images-na.ssl-images-amazon.com/images/I/5155qyMRDtL.jpg,amazing fit look great,1,1
5268,blackberrys Men's Checkered Slim Fit Casual Shirt,1799,Happy Happy,Black/Red/Yellow,MensCasualShirts,"Too tight, uncomfortable fit.",https://www.amazon.in/blackberrys-Checkered-Casual-Shirt-ESCC3799T1NA18FL42_Teal_42/dp/B07F5L58JY/,https://images-na.ssl-images-amazon.com/images/I/41QN0P4PEpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41BfvFmB3DL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lZrHlJEcL.jpg|https://images-na.ssl-images-amazon.com/images/I/516TdzCQ4bL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Cf3FxscAL.jpg,tight uncomfortable fit,-1,-1
5304,Flying Machine Men's Casual Shirt,1412,MR creation,Turquise Mil.,MensCasualShirts,Amazing!,https://www.amazon.in/Flying-Machine-Casual-Shirt-8907538614254_FMSH7826_Medium_Navy/dp/B073QX13ZG/,https://images-na.ssl-images-amazon.com/images/I/41F8e6roAcL.jpg|https://images-na.ssl-images-amazon.com/images/I/41gxuxn62FL.jpg|https://images-na.ssl-images-amazon.com/images/I/41klImjLchL.jpg|https://images-na.ssl-images-amazon.com/images/I/41SKqRbQaML.jpg|https://images-na.ssl-images-amazon.com/images/I/41Zt%2BIIBwHL.jpg,amazing,1,1
5348,Neostreak Men's Slim Fit Stretchable Jeans,279,HDS Fancy,Grey,MensJeans,Soft fabric and vibrant color.,https://www.amazon.in/Neostreak-Stretchable-Jeans-neoeps-Green_30/dp/B07QBJ7BVK/,https://images-na.ssl-images-amazon.com/images/I/31Sk8qdpAdL.jpg|https://images-na.ssl-images-amazon.com/images/I/31INU5zi6rL.jpg|https://images-na.ssl-images-amazon.com/images/I/416GLqGgp2L.jpg|https://images-na.ssl-images-amazon.com/images/I/412WAwPu41L.jpg|https://images-na.ssl-images-amazon.com/images/I/31TcawBK44L.jpg|https://images-na.ssl-images-amazon.com/images/I/51B1CWqNgoL.jpg,soft fabric vibrant color,1,1
5350,Flying Machine Men's Solid Slim Fit Casual Shirt,299,YOGI Store,Yellow And Green,MensCasualShirts,"Love the design, very comfortable.",https://www.amazon.in/Flying-Machine-Solid-Casual-FMSH8583_Yellow_S/dp/B07FGH4FJ6/,https://images-na.ssl-images-amazon.com/images/I/41JVKYeJ3HL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZPhqEhPLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pHyyGfUIL.jpg|https://images-na.ssl-images-amazon.com/images/I/31oSGozEuEL.jpg,love design comfortable,1,1
5359,blackberrys Men's Checkered Slim Fit Casual Shirt,486,Fem&Fab,Red,MensCasualShirts,Fast shipping and great service.,https://www.amazon.in/blackberrys-Checkered-Casual-Shirt-ESCC3634Y5NA18FL42_Multicolor_42/dp/B07F5Q921L/,https://images-na.ssl-images-amazon.com/images/I/51U1G8u-KeL.jpg|https://images-na.ssl-images-amazon.com/images/I/5183FEjsI8L.jpg|https://images-na.ssl-images-amazon.com/images/I/61t54DG5VdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41f-2MO2XlL.jpg,fast shipping great service,1,1
